,0,1
"(2490701, 'G15')",4.062773496036313,0.36804834027522504
"(2490701, 'M17')",4.858527393309555,-2.0564603482092174
"(2490701, 'C03')",4.8935648033592605,-3.634403650884865
"(2490701, 'I16')",-2.782642129825256,-3.9598585738382077
"(2490701, 'L08')",-5.309560521014203,-2.5919418894011064
"(2490701, 'H12')",2.8849263160170273,-0.26386308696607363
"(2490701, 'L19')",5.340794480017803,-3.9828424714227144
"(2490701, 'M19')",6.157209503236228,0.7526405945036619
"(2490701, 'M11')",4.757695678421746,3.506176575043474
"(2490701, 'N06')",4.219761247704669,-2.294738298187876
"(2490701, 'D21')",6.106809817653556,6.807338956362979
"(2490701, 'E13')",2.86338559715871,-2.1992196428563116
"(2490701, 'H11')",4.209852292921607,-3.430037000426673
"(2490701, 'J15')",-1.0027897293831958,-7.022276908278183
"(2490701, 'C18')",6.211252108408381,2.739491353930929
"(2490701, 'K20')",4.22796502334556,-7.319682733332043
"(2490701, 'G04')",3.7172537505066163,-1.8616098679830673
"(2490701, 'H14')",-15.998792270604985,1.0439333773540715
"(2490705, 'F12')",6.5402878809942875,3.0216244893368316
"(2490705, 'I03')",7.718594296027004,2.65338799065844
"(2490705, 'H20')",5.355615534281332,-0.1898142290407064
"(2490705, 'L16')",2.1788052196887713,-0.45118608831636836
"(2490705, 'E20')",5.71561766897224,-0.16919166433659544
"(2490705, 'M19')",1.6393047987136646,-4.929474284000506
"(2490705, 'M08')",3.056276710829085,-4.909389930917342
"(2490705, 'J09')",4.766204975956917,-1.4434845633625264
"(2490705, 'G21')",4.440230141254644,-1.810559552746983
"(2490705, 'D04')",5.20398985215256,2.565710716492607
"(2490705, 'L14')",5.179181357429357,0.33070572058177466
"(2490705, 'L04')",3.488941483336526,-1.0438753963798215
"(2490705, 'K22')",0.6868738213304153,-8.808762424785433
"(2490705, 'F21')",4.995332698781362,3.6250820083669395
"(2490705, 'H08')",3.19139835156493,1.2082863899923806
"(2490705, 'D09')",3.4644032449938202,1.1289869544805669
"(2490705, 'J22')",6.583521672176634,-1.9645674855319943
"(2490705, 'I22')",4.7381690594587536,-4.618846482887847
"(2490705, 'G08')",7.977195638061131,-1.5882007390824682
"(2490705, 'J20')",1.415269364456847,-6.0694145643751
"(2490705, 'H06')",2.0951297767289776,-1.4318195791377557
"(2490705, 'C08')",2.49524567997933,5.740930533711055
"(2490705, 'D12')",3.6938393798561404,0.17930753477208133
"(2490705, 'L19')",3.815453647328418,-4.0340226288824566
"(2490705, 'E18')",6.22221794730562,1.437219517124741
"(2490705, 'C10')",4.43605496640822,-1.6919749003023694
"(2490705, 'C16')",8.969098782778344,-1.157902079658681
"(2490705, 'K04')",5.973104548565281,-0.3789941430600071
"(2490705, 'C06')",4.2318956946966,-0.32601631164891093
"(2490705, 'D06')",8.018220933578421,4.862722704014463
"(2490705, 'J11')",2.712177396506613,2.5234278375151433
"(2490705, 'J05')",7.916740144563928,2.6388047073607424
"(2490705, 'F11')",5.406488065809572,1.2854011142414148
"(2490705, 'M14')",3.0373774617065,-1.221660749866308
"(2490705, 'I19')",3.4783936064409473,-3.6872395179077233
"(2490705, 'L18')",3.5709992369707497,-5.70665718485392
"(2490705, 'M15')",-1.7920007015468333,-8.605273883509765
"(2490705, 'F16')",3.517624991266603,1.1980329315278242
"(2490705, 'L05')",4.325310265316281,-3.6675294255601423
"(2490705, 'G16')",5.420876968462019,1.1991771608211679
"(2490705, 'C21')",0.9265318063734961,-6.1706778880022295
"(2490705, 'N19')",5.781864075760648,-0.8447083871733007
"(2490705, 'H21')",5.642911119296963,-2.4766083654626714
"(2490705, 'D14')",3.302581142340275,-1.140031823953752
"(2490705, 'M12')",0.40852575630333426,-1.9790374104385868
"(2490705, 'F08')",5.8168905787689935,-1.1934916463739726
"(2490705, 'E14')",4.973134086045665,-0.7495825645655592
"(2490705, 'J17')",5.116511000228156,-0.33239081169166995
"(2490705, 'M13')",1.5968653382799172,-1.5720891881118058
"(2490705, 'L06')",4.202603989943336,-2.0813465030433154
"(2490705, 'K19')",2.676732300836816,-0.5361279747343874
"(2490705, 'J16')",-2.0167660728331356,3.5063659861835177
"(2490705, 'H05')",6.2594231221882906,-2.4062568330386562
"(2490705, 'L07')",3.209282610430329,-2.949684489931403
"(2490705, 'K06')",5.804109840291155,2.1675769018342215
"(2490705, 'E16')",6.843964172482447,0.7289515635894791
"(2490705, 'G22')",5.372523769573145,-1.3599731924407656
"(2490705, 'G19')",6.191481582913776,-1.082127288991522
"(2490705, 'F14')",5.5245032579394895,0.6668717525779072
"(2490705, 'H10')",3.039912853665538,0.08412342715497503
"(2490705, 'I14')",2.7516772830154057,-1.3021907469682303
"(2490705, 'L13')",-3.660531451948968,-6.176689571714535
"(2490705, 'C14')",4.5564381238095075,2.811955059269181
"(2490705, 'D08')",6.831081165524896,4.5972892473245945
"(2490705, 'N18')",0.15672385106794903,-10.65267722797671
"(2490705, 'G03')",5.615892164389412,1.2965134732544994
"(2490705, 'J08')",5.098618273382418,0.9890510966905176
"(2490705, 'I15')",4.2602543015027,0.1343044503515493
"(2490705, 'H18')",5.874423408890634,-1.1366388834383399
"(2490705, 'C11')",7.159674771482567,2.8635038085047824
"(2490705, 'D19')",5.39308948280675,2.777017116319325
"(2490705, 'M06')",2.1959033990664327,-5.86375891074934
"(2490705, 'K18')",5.828169087409232,-2.7824681269061555
"(2490705, 'E04')",2.1071226714887707,-2.5338095459429506
"(2490705, 'G15')",4.918045353338701,0.53982866417003
"(2490705, 'H14')",-15.190052781108955,-3.160757653343344
"(2490705, 'L15')",-3.5645685569789847,-4.555273872097176
"(2490705, 'H15')",7.471498995780131,0.543824960328162
"(2490705, 'I10')",7.008243068474104,3.313859220327922
"(2490705, 'D03')",-6.464853692754987,-7.338706545872304
"(2490705, 'E07')",2.614454716547692,0.2977885400939711
"(2490705, 'J10')",2.1047316860494187,-3.9855366988808023
"(2490705, 'I16')",2.808239279450413,0.9287679665377179
"(2490705, 'H19')",5.903043021970708,-0.4614496398012307
"(2490705, 'I11')",4.622454341231968,0.9674683591454523
"(2490705, 'H04')",4.878625035989016,-3.116139472296571
"(2490705, 'M20')",2.746623070505193,-6.009980230920401
"(2490705, 'E15')",1.721465037624767,1.0558221051420702
"(2490705, 'M03')",3.7577127940413932,-2.9568491794113076
"(2490705, 'M18')",1.3880988673037293,-3.217011408624158
"(2490705, 'D11')",3.2984505261284687,-2.528367226686133
"(2490705, 'M16')",0.46658509134165727,-10.39027463929341
"(2490705, 'C07')",5.3330706351979495,2.6471310536650163
"(2490705, 'F03')",3.6090525938409046,-0.3030155514885057
"(2490705, 'D22')",5.1755398361924625,0.8857597127350924
"(2490705, 'I17')",3.996598870663228,-1.5013329089897285
"(2490705, 'N22')",5.639753668592441,-3.594440865058782
"(2490705, 'H09')",1.4472208530752835,-3.7366843438045847
"(2490705, 'F20')",4.931421755299076,0.24032024030498586
"(2490705, 'H12')",4.595815618434256,-1.264960654171414
"(2490705, 'M11')",3.2214642441626022,-2.6663545979765773
"(2490705, 'E09')",4.232146848213252,-5.006402851349414
"(2490705, 'E21')",1.2284662078700292,-2.6120392288311076
"(2490705, 'C05')",5.84461400275697,3.145797550259194
"(2490705, 'K10')",1.065967793226917,0.11248611312705253
"(2490705, 'D18')",3.1725004754097164,-0.7421943501217158
"(2490705, 'M17')",6.279553269217371,1.4635081472562952
"(2490705, 'J21')",4.643345741734527,-4.86810456107855
"(2490705, 'N16')",4.34906461200498,-3.99145665166198
"(2490705, 'G06')",6.17185965408681,0.15787037564854328
"(2490705, 'N07')",0.03325649153461395,-4.764881993871632
"(2490705, 'D13')",1.6795917571982968,-6.031442191162024
"(2490705, 'L11')",3.535892473207655,-0.6361111512325227
"(2490705, 'F15')",4.388739684241768,0.4442174504505754
"(2490705, 'C03')",5.366096610831448,0.2517664301825378
"(2490705, 'M21')",-14.024675334238033,-1.6303444795109334
"(2490705, 'G04')",6.848320846571642,1.8435677591404138
"(2490705, 'C13')",3.669889071003069,-0.7700935531562062
"(2490705, 'J06')",6.666280928763506,-1.2622602337800704
"(2490705, 'E10')",6.726151986164124,3.335650220852576
"(2490705, 'J07')",3.8610661399371367,1.9479881353479918
"(2490705, 'J04')",4.515467188009335,-1.6468322173998011
"(2490705, 'H03')",2.931043550438712,-3.6969522508384407
"(2490705, 'N17')",4.437433451910733,-4.704754608556794
"(2490705, 'L21')",2.394184334107211,-4.3433098186149985
"(2490705, 'I21')",6.040425447217919,2.1432912748335324
"(2490705, 'N13')",6.701671118043377,-0.18154934805039483
"(2490705, 'J13')",3.6942113216111694,-1.2082639382350167
"(2490705, 'E12')",5.118047224478801,2.936055169747686
"(2490705, 'F09')",5.658435724959504,0.9135639497386325
"(2490705, 'G07')",3.1568859061653036,-0.6876854328369713
"(2490705, 'D15')",4.92739109963192,0.9571265616598105
"(2490705, 'K17')",0.619530244709882,-7.726238383067392
"(2490705, 'I13')",-1.4116230486817085,-9.081545959260092
"(2490705, 'H22')",4.035471211851142,-2.890958195159799
"(2490705, 'N06')",3.38868778956231,-6.47527268642164
"(2490705, 'F04')",2.3867053637911098,-0.08720508104352796
"(2490705, 'C15')",2.927854044406688,2.1128018279800704
"(2490705, 'H07')",5.06824977720253,-0.0781584317404972
"(2490705, 'G05')",1.0538068399019356,1.3260029095477368
"(2490705, 'F05')",4.302041460317531,-0.8352801038056434
"(2490705, 'H17')",7.177882522712948,1.4205000806317438
"(2490705, 'M10')",3.4448989869547395,-0.6029529632833003
"(2490705, 'I06')",4.558301902206415,-0.9318938001477857
"(2490705, 'I07')",4.254581671649204,1.5631955497716212
"(2490705, 'C20')",1.2896594214641741,0.0074342899106071515
"(2490705, 'J12')",2.0247861607015625,-3.6560592824701823
"(2490705, 'K15')",-7.002968641412736,-9.38991362174868
"(2490705, 'E03')",8.163823269277806,5.390789858040829
"(2490705, 'L17')",5.9112070942980095,-1.236464468649697
"(2490705, 'N10')",1.5871507347672313,-5.449520330812028
"(2490705, 'F10')",2.7811376962374332,-2.347789552669523
"(2490705, 'D10')",5.0032166145419765,3.521957681131956
"(2490705, 'N20')",3.513600675839385,-1.9736935797544046
"(2490705, 'G14')",5.685405447690595,-0.004301936859151099
"(2490705, 'G11')",5.407560571826729,0.04837344320233259
"(2490705, 'I04')",4.786775923515066,-1.1446165725641007
"(2490705, 'N03')",0.7436564702107228,-7.514643108994392
"(2490705, 'E11')",4.215297493338512,2.465215325606515
"(2490705, 'N15')",6.015634405276786,-2.695299703655331
"(2490705, 'G18')",7.265105702829595,0.4246621994432889
"(2490705, 'K14')",3.868101051982219,-2.4616686186354753
"(2490705, 'L09')",0.3670023759484839,-5.569137463992143
"(2490705, 'C19')",6.49910742872303,3.1126113777732822
"(2490705, 'L12')",5.0112537911463635,-5.2639459815887975
"(2490705, 'E06')",4.451313802806911,2.3508537813319643
"(2490705, 'K11')",4.064230011114292,-3.7572160853600773
"(2490705, 'G20')",6.529204979476592,0.31228280185281215
"(2490705, 'I08')",4.849160926810457,-2.1513561248415303
"(2490705, 'N21')",-11.562440342468264,-9.261343139839992
"(2490705, 'N12')",4.829899072743048,-2.7005891550455345
"(2490705, 'E08')",1.8491465178856996,-4.828604154573699
"(2490705, 'C09')",5.499596514361553,3.15876843384712
"(2490705, 'F06')",5.089584738610326,-2.042348401616736
"(2490705, 'N04')",0.016070239417848665,-4.230744094903385
"(2490705, 'E19')",4.504736463928953,-0.23099651209080208
"(2490705, 'D16')",6.405036730430799,-2.223346610565844
"(2490705, 'M04')",5.648961378107748,0.7736894291195218
"(2490705, 'C18')",4.481306688704555,-2.566329939349607
"(2490705, 'F17')",6.49408705569867,0.17513589284160566
"(2490705, 'G13')",3.2724712358121164,-4.7435526301682565
"(2490705, 'N05')",0.7938009860358237,-2.9675060619700053
"(2490705, 'L22')",5.038742027826927,-1.0148496693809186
"(2490705, 'E22')",4.99320556661281,-1.1383070238549147
"(2490705, 'K03')",3.610785151303116,-5.891591535599146
"(2490705, 'K16')",-0.9720788742400358,-7.684599928621444
"(2490705, 'C22')",6.1202585455015095,-3.546416465322133
"(2490705, 'J18')",2.3031942473815112,-0.2270068666101592
"(2490705, 'K21')",-2.183222175410292,-5.753269699379282
"(2490705, 'M22')",4.994290247599105,1.2991011822097502
"(2490705, 'N14')",5.817999681527859,-1.3682410867160113
"(2490705, 'D17')",6.239656464742172,-0.27066938537227553
"(2490705, 'N11')",0.4229106492475439,-7.005104539272733
"(2490705, 'I20')",3.049690887692809,-4.311004515860352
"(2490705, 'K12')",-5.089504251571225,1.5367402895040518
"(2490705, 'D20')",5.68823145280807,2.767121194527396
"(2490705, 'D21')",4.875949544274333,2.641411727510061
"(2490705, 'C17')",1.4217048187599965,-0.5165796904306271
"(2490705, 'G10')",4.610977045890285,2.361160745721075
"(2490705, 'J19')",4.362200545769904,-2.0006729128252028
"(2490705, 'K05')",3.9311985287811644,-3.909580011839701
"(2490705, 'I09')",3.48502176746625,0.6451313199763914
"(2490705, 'M05')",4.504687594231396,-2.09274536688564
"(2490705, 'L03')",3.2327331080547133,-3.9806277758519752
"(2490705, 'K07')",5.127132218809997,0.35048316745772784
"(2490705, 'E05')",2.2579620305511225,1.395239280706034
"(2490705, 'G09')",6.335805695522875,0.43625478871006423
"(2490705, 'H11')",4.642863864759893,-1.3428654933183222
"(2490705, 'H16')",5.837884045822483,-0.6184076343022642
"(2490705, 'K09')",5.217452008474445,1.4870569784887646
"(2490705, 'G12')",2.5368109098547285,1.3012069340709012
"(2490705, 'J14')",5.3065007776351,-0.5483693391722676
"(2490705, 'C04')",-9.16228070659622,-2.8732501215231037
"(2490705, 'J15')",5.457373650386403,0.6982755063748732
"(2490705, 'E17')",3.580555849516876,0.7463785102297371
"(2490705, 'H13')",5.4377529547187935,-3.0085570119021665
"(2490705, 'F13')",1.5569261584016962,-0.5684282687896577
"(2490705, 'M07')",6.849638171957315,-3.795486612934409
"(2490705, 'K08')",0.8310197926836624,1.5644110865970038
"(2490705, 'K20')",-0.4328935207355195,-7.4726202387094816
"(2490705, 'D05')",1.6898512226736817,-3.247785735702479
"(2490705, 'D07')",4.378705777760149,3.0269294421647825
"(2490705, 'I12')",2.420310169122684,-4.754842509278155
"(2490705, 'C12')",1.435689881963916,-2.4601339659281036
"(2490705, 'M09')",1.0911041724602983,-5.332827534523128
"(2490705, 'F19')",6.002777845094318,3.130854047414426
"(2490705, 'K13')",3.6386603340861496,-1.6804493379797794
"(2490705, 'J03')",4.54858148729396,-2.4832045393890625
"(2490705, 'L10')",2.16435892580523,-4.462849510195448
"(2490705, 'I05')",2.964667174237314,1.829578104374665
"(2490705, 'N09')",3.9417976637703744,-1.9142778994157363
"(2490705, 'L08')",2.8223885022294652,-0.9481450472190639
"(2490705, 'F22')",5.720256418482469,-3.0707831853763192
"(2490705, 'L20')",3.6965478388336854,-5.5044183828317435
"(2490705, 'E13')",5.4288287183295445,2.0793455802210357
"(2490705, 'F07')",2.35798850076243,1.9952727439525197
"(2490705, 'N08')",-0.46934463070495763,-3.2310583274746882
"(2490705, 'I18')",8.49242212744852,4.442044903445117
"(2490705, 'G17')",2.323230700471141,-4.622900543512746
"(2490705, 'F18')",4.006502752996192,2.8237368430557335
"(2490702, 'L20')",5.378327697949702,1.440302734651333
"(2490702, 'C09')",3.815076405850538,4.78082655631613
"(2490702, 'G09')",2.7704216922560967,0.9409806818331382
"(2490702, 'J07')",7.163734439233449,4.196365206009015
"(2490702, 'I08')",3.029292106172948,1.4132112222482438
"(2490702, 'L05')",5.1084922194673466,-1.151759276813927
"(2490702, 'G07')",3.20033068558359,-5.484047418052541
"(2490702, 'F12')",7.37541500285269,0.9089092844951691
"(2490702, 'I07')",2.0660785622287836,-7.048168304347073
"(2490702, 'F08')",4.1049712739283315,2.9787767741416724
"(2490702, 'D19')",0.08515699813831118,-5.27477722196578
"(2490702, 'I10')",-0.27302097958713617,-8.748721159270474
"(2490702, 'N13')",5.466316755631077,-1.4598120206175775
"(2490702, 'E20')",5.690132510260804,3.399519254921582
"(2490702, 'L06')",1.0890099194054566,-8.302155543550361
"(2490702, 'N09')",5.459694616865697,-4.261533951194672
"(2490702, 'D10')",-0.9895185080711394,-9.092954559339457
"(2490702, 'E09')",4.731248000311365,-0.8895173865186824
"(2490702, 'H03')",4.427114817751597,-0.37159034277096364
"(2490702, 'F17')",5.031731920104394,3.6314268489792783
"(2490702, 'K19')",4.936413207332634,-0.46461405652132176
"(2490702, 'J20')",5.09133203501244,3.3177290987885932
"(2490702, 'L22')",8.156724438841092,0.26633537411588537
"(2490702, 'H16')",5.382019701060364,0.23305510311741684
"(2490702, 'J12')",5.788099118146366,0.013289218989177709
"(2490702, 'C05')",4.235280130273797,1.4028080738535045
"(2490702, 'C15')",3.0167431621822027,-3.978988755013436
"(2490702, 'I04')",1.9384030491040298,-3.6856754349322065
"(2490702, 'G04')",5.246689619732617,-0.43842901129112605
"(2490702, 'L08')",4.23094444174267,0.8328698502815902
"(2490702, 'H08')",5.695089087743404,3.250378484378316
"(2490702, 'H11')",4.338962138048038,-2.96644057964333
"(2490702, 'J18')",0.6653894160576079,-5.536869350274241
"(2490702, 'F07')",4.201438333799921,0.8359612635271916
"(2490702, 'H13')",6.825445949793779,0.6103432698923341
"(2490702, 'N15')",6.092407221086784,-2.145591766586318
"(2490702, 'G08')",1.8746305655217617,-6.294020616845709
"(2490702, 'C10')",3.821854794027936,-1.5118902235981813
"(2490702, 'F13')",3.5774935897935385,-0.753822103321825
"(2490702, 'K06')",3.512345686953026,-2.00648621264845
"(2490702, 'N16')",3.9619391821425918,-4.995587258919892
"(2490702, 'I06')",5.7313161847383025,3.0245426593496223
"(2490702, 'C11')",5.6959956681404895,2.608782769277748
"(2490702, 'H07')",4.179174056336611,2.7803076387421832
"(2490702, 'G16')",3.506729203677549,-2.069228675225852
"(2490702, 'N12')",2.907695958237716,-2.4643378638350812
"(2490702, 'D13')",2.1185265843732983,0.13013395953876747
"(2490702, 'J22')",4.371089600161223,1.6290314536774164
"(2490702, 'I11')",3.158446404350263,-7.031694828963635
"(2490702, 'G10')",5.349340231429113,-0.4402627915091937
"(2490702, 'D07')",4.838051058957889,1.4536563997212646
"(2490702, 'E19')",2.7770751413806822,-1.3495077135305595
"(2490702, 'N14')",3.6658931182373933,0.7102312855133954
"(2490702, 'L14')",2.0707907716204934,-5.740388410207052
"(2490702, 'E07')",-7.909302600876234,-6.040427570139052
"(2490702, 'D18')",4.79395697207833,0.542107358597806
"(2490702, 'K04')",8.1535089983747,2.24480465684704
"(2490702, 'K07')",3.324822368573135,0.13041420122535038
"(2490702, 'F21')",3.5453400945710594,1.7098839463497724
"(2490702, 'N04')",5.090004915250862,-4.819881371161593
"(2490702, 'D16')",3.705892995673972,-3.6091662917200464
"(2490702, 'J10')",4.349242510005382,0.5564959633571838
"(2490702, 'G19')",3.204590298045749,-0.5396279747979758
"(2490702, 'E16')",3.1888212586254556,-1.0802034064549648
"(2490702, 'M03')",6.155260744194864,-0.7742816597449754
"(2490702, 'N03')",3.451574434219047,-3.8818912938363646
"(2490702, 'K18')",1.9316264646718255,-4.544864389730562
"(2490702, 'G12')",4.81944096114967,-2.234817799504512
"(2490702, 'C14')",3.6603171161539665,-3.5499219550853987
"(2490702, 'M10')",1.8296769825741246,3.6246039177547003
"(2490702, 'J04')",6.141108222272183,3.091941360809818
"(2490702, 'D09')",4.887880067232452,4.554663677441015
"(2490702, 'E03')",-3.4535820019121726,-8.871051372468385
"(2490702, 'M16')",4.83373332960285,4.564927374861818
"(2490702, 'K16')",5.001517821230905,-1.6750909335931077
"(2490702, 'D12')",6.5831010988524135,2.8313574619159665
"(2490702, 'F20')",2.434231575009578,-0.40196521520293965
"(2490702, 'J14')",3.405366759132191,-2.2088033826569538
"(2490702, 'L17')",3.916539356601436,2.7183147492273974
"(2490702, 'N05')",4.984405910018332,-2.5062170301681532
"(2490702, 'I16')",-0.13443736502753395,-3.3179079326863508
"(2490702, 'I20')",6.360630682801775,4.512170019879343
"(2490702, 'F04')",4.293685795431601,-0.886827168851084
"(2490702, 'H18')",-0.47821246877516066,-7.960005204525209
"(2490702, 'F19')",6.067094459394194,2.6869486805255134
"(2490702, 'L19')",4.731002359261738,-2.3173436191572576
"(2490702, 'H15')",-0.7451040228367778,2.917948916653925
"(2490702, 'N11')",4.117908103295873,0.9623734934922672
"(2490702, 'K15')",5.302793865344147,-0.13766412950383453
"(2490702, 'J16')",1.3128156068601624,1.0915816364548714
"(2490702, 'G20')",4.547308070931434,2.744211399420976
"(2490702, 'L12')",4.861326315676423,-0.9673301790484994
"(2490702, 'E22')",3.417623038085844,3.646551819651064
"(2490702, 'N20')",3.8829929340448492,-1.0804162603397387
"(2490702, 'G14')",-3.001260009499646,-2.445199825714679
"(2490702, 'C20')",2.667717999639466,0.8473916424063345
"(2490702, 'G15')",3.4944016370697857,1.5081659177219784
"(2490702, 'K20')",8.909170732636069,-0.169961090026463
"(2490702, 'J21')",5.191578346671859,2.628308565993422
"(2490702, 'E15')",2.150130079435043,-6.24839741101703
"(2490702, 'N22')",4.291653404665483,-4.79333413414552
"(2490702, 'C16')",4.3426366470642765,-3.850164880538749
"(2490702, 'D11')",6.235066422574929,-0.21321169262463174
"(2490702, 'N08')",3.92593223027145,-8.089886927771111
"(2490702, 'J03')",7.060080338407894,-0.4109203432907655
"(2490702, 'J09')",5.74856339035746,3.021153937259653
"(2490702, 'N21')",-12.857552354252656,-8.7253661916658
"(2490702, 'J19')",4.423578289102032,4.053617064614978
"(2490702, 'I21')",4.039501680324122,1.8265606713114162
"(2490702, 'D22')",1.9118440916959307,-0.21143470144169343
"(2490702, 'K21')",4.280390134127855,-1.1208850056246764
"(2490702, 'K12')",0.7644927521662809,-7.313281444212584
"(2490702, 'C22')",5.87301119966784,2.641183040816854
"(2490702, 'G22')",6.000499880420191,-2.4371346982957864
"(2490702, 'L15')",4.518925474655017,-0.9235285464555821
"(2490702, 'M04')",4.9252500322489094,-1.4913637102916937
"(2490702, 'D14')",4.685755243284973,0.7816188084171353
"(2490702, 'M15')",4.061295251146097,-3.772887671652921
"(2490702, 'M18')",3.5227140036869025,-4.4850186433485755
"(2490702, 'D03')",-4.76134482476509,-6.057234296641505
"(2490702, 'H12')",4.183452034870084,-0.7285260288345368
"(2490702, 'M12')",1.8147270171846483,-4.845979021869322
"(2490702, 'C03')",6.7734947231751725,0.6959442097133858
"(2490702, 'D08')",3.096680127124624,1.9292900163492972
"(2490702, 'K22')",1.4096302697976053,-1.4667547901195792
"(2490702, 'I03')",3.833749777261705,2.7566340175817867
"(2490702, 'E18')",5.306109464416155,2.630880106496093
"(2490702, 'I14')",0.6448018305809583,-3.930626040656179
"(2490702, 'M09')",3.9668251767615734,-1.4403778264982978
"(2490702, 'F09')",6.309124814150403,1.8505401305072844
"(2490702, 'G06')",3.2294312211187743,-0.27800243375581446
"(2490702, 'G17')",2.252329114977292,0.39982969625776776
"(2490702, 'F10')",7.723616737716119,3.158766606462968
"(2490702, 'K17')",3.3216589622910258,3.3055613787003266
"(2490702, 'H17')",5.46649549991727,6.14069040930807
"(2490702, 'D20')",3.4653899118265756,-3.8913301165542182
"(2490702, 'E13')",5.60331594629161,1.4765851771767535
"(2490702, 'M22')",6.659188073344423,4.863569900023546
"(2490702, 'K11')",6.634151822551669,2.7118253725974593
"(2490702, 'M14')",-7.597075909694638,-0.14045062008195727
"(2490702, 'D05')",3.8029109878901886,-2.357886612675185
"(2490702, 'C18')",8.997439165392304,3.5885892891251174
"(2490702, 'H09')",4.297365029312225,3.2542012644309195
"(2490702, 'M19')",6.447138697338524,3.746419537577995
"(2490702, 'C07')",0.9043994065164631,-10.453677398331925
"(2490702, 'F15')",2.966380560704713,-1.3697478119149316
"(2490702, 'G18')",4.546086483491346,2.915032386615024
"(2490702, 'F03')",3.7299683373317367,2.1196867583907357
"(2490702, 'H10')",6.098071596651757,2.7834428541354717
"(2490702, 'E11')",6.118859296486383,3.614295036803762
"(2490702, 'M08')",-0.2971926736763789,-4.952217232912214
"(2490702, 'K13')",3.045875003095626,-5.808314335170893
"(2490702, 'J05')",5.170302179537241,1.4241580578869106
"(2490702, 'I05')",5.0086800464174805,0.23359276035205986
"(2490702, 'I19')",4.426757435305008,-1.6063000587289857
"(2490702, 'F06')",6.350288969370131,-0.2555651377184175
"(2490702, 'D21')",8.38674474780864,5.405992879594584
"(2490702, 'D15')",4.820793252732787,2.631567404340224
"(2490702, 'I15')",4.827829352121941,1.3577572913672253
"(2490702, 'C06')",2.992740737594095,-0.42298488344010454
"(2490702, 'N19')",4.947997816915665,-3.179556532771644
"(2490702, 'C04')",-10.817386301384188,-3.804267114141618
"(2490702, 'K10')",4.965796734253145,-2.340243619426546
"(2490702, 'G05')",0.02488922642594533,2.183670851131713
"(2490702, 'G11')",2.820612336183573,2.200822774502501
"(2490702, 'C19')",6.410831721578596,3.1199034604020253
"(2490702, 'F14')",5.475172809685754,0.49361046077862497
"(2490702, 'N07')",5.649733559180793,-2.746441208895442
"(2490702, 'E12')",0.19229382402590126,1.875332092816681
"(2490702, 'K05')",4.569601436593446,1.2020425835466926
"(2490702, 'K03')",4.1596680048056545,-5.379252604302627
"(2490702, 'E08')",6.429050394470426,4.90421025814931
"(2490702, 'L07')",3.0456663854321633,-3.72215283683371
"(2490702, 'I13')",1.1143980604600494,2.375715773676472
"(2490702, 'F18')",5.703760432676801,-1.3033065372885309
"(2490702, 'J08')",4.643561358385408,2.6894460937135314
"(2490702, 'N17')",6.0699938990680105,-5.53995076352776
"(2490702, 'L13')",7.029279956028674,5.881146525054222
"(2490702, 'M11')",5.293441029231926,1.4305621458510633
"(2490702, 'F11')",5.474302018222518,2.137833232184408
"(2490702, 'N18')",4.735610161934455,-2.9314411755001504
"(2490702, 'E17')",2.7025831162415717,-0.12007426928097058
"(2490702, 'E14')",4.693377821536897,3.137982406791877
"(2490702, 'M13')",5.052146144820775,-4.179915792400507
"(2490702, 'M06')",3.32268299014453,4.894563585692645
"(2490702, 'M05')",3.9636099122249577,-3.046016689488683
"(2490702, 'C12')",-1.5242877357674935,-5.22656570051122
"(2490702, 'J17')",5.305920177119008,3.387493797192277
"(2490702, 'C17')",6.163359959009365,2.1167096691580243
"(2490702, 'I17')",-7.2810450857062365,1.3867757521603465
"(2490702, 'G03')",-1.9200746461480254,-4.618622686924832
"(2490702, 'L10')",-16.87118142239565,7.883217710969342
"(2490702, 'K14')",0.8135696350135683,-2.5842387010486516
"(2490702, 'L16')",5.894015939127934,-1.6721696296399697
"(2490702, 'I12')",1.9671010505900755,-5.450170097072725
"(2490702, 'E05')",4.3795056506590155,-1.3186858546087925
"(2490702, 'L18')",3.374585123933039,-3.8364226976393647
"(2490702, 'H05')",-3.807813390375087,-7.848583190825564
"(2490702, 'L09')",5.092334499028064,0.8775578358134085
"(2490702, 'H04')",7.954659580021185,1.0017159855677937
"(2490702, 'K08')",3.9469055264023067,-2.7698788896429902
"(2490702, 'M20')",2.7830609156433335,-3.652633184051001
"(2490702, 'N10')",6.024060022037967,-2.862495659012035
"(2490702, 'C21')",3.587445783515418,0.7344327261625891
"(2490702, 'E04')",5.2545778998818635,5.733583801524978
"(2490702, 'L03')",5.598106001100704,-3.569989762800531
"(2490702, 'G21')",5.163308945100315,0.3511315901859946
"(2490702, 'H06')",3.380493807437945,-2.0183840114524187
"(2490702, 'E10')",4.409795019997322,3.1454301636525654
"(2490702, 'L21')",3.8477234175905344,-0.06518357873954844
"(2490702, 'H20')",6.2045649524074795,-0.26049291532154256
"(2490702, 'H21')",5.39785877847209,1.7142293910857012
"(2490702, 'L11')",6.92940658222732,-3.1352102050045794
"(2490702, 'I22')",4.758655601908155,2.9671527605850914
"(2490702, 'D06')",4.774126797875473,1.310597292861157
